seconds,seat,turn,chairTileErrorPx,stemTileErrorPx,monitorAxisError,keyboardAxisError,member,phase,handMidpointError,standingHeight,seatedBlend,workClock,leftHandError,rightHandError,leftKneeDegrees,rightKneeDegrees,frame,ready
88.500830,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,8.633834,1.857259,0.000000,0.000000,8.556045,8.712129,158.419400,147.423200,4065,True
88.500860,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,none,none,,,,,,,,,4065,True
88.500880,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4065,True
88.534280,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4067,True
88.534330,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,8.616138,1.857259,0.000000,0.000000,8.524955,8.707959,157.719200,155.584700,4067,True
88.534360,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,none,none,,,,,,,,,4067,True
88.534380,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4067,True
88.584140,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4070,True
88.584200,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,8.588921,1.857259,0.000000,0.000000,8.491072,8.687460,156.827400,156.392700,4070,True
88.584220,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,none,none,,,,,,,,,4070,True
88.584240,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4070,True
88.617840,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4072,True
88.617890,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,8.575245,1.857259,0.000000,0.000000,8.484385,8.666670,155.765500,155.682100,4072,True
88.617920,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,none,none,,,,,,,,,4072,True
88.617940,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4072,True
88.667660,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4075,True
88.667730,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,8.546200,1.857259,0.000000,0.000000,8.476135,8.616576,149.360200,154.163500,4075,True
88.667760,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,none,none,,,,,,,,,4075,True
