frame,seconds,clock,ready,cash,inventory,seats,pointerCommits,member,phase,away,x,y,destination,pathIndex,pathLength,seat,seatDirection,arrivalCount,workFrames,gaitDistance,displacement,staticViolations,interactionViolations,agentPenetrations,bodies,legacyCharacters,legacyFurniture,bgm,sfx,listenerVolume,outputPeak,errors
72,6.772139,2000-01-03T08:50:00,True,5000000,0,0,0,player,Navigating,False,1.512446,2.978445,(8:4),4,9,,0,0,0,1.690966,0.009031,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
74,6.884120,2000-01-03T08:50:00,True,5000000,0,0,0,father,Navigating,False,-5.496317,5.696287,(4:5),3,8,,0,0,0,1.805392,0.006025,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
74,6.884267,2000-01-03T08:50:00,True,5000000,0,0,0,mother,Navigating,False,1.090954,7.010080,(8:11),6,7,,0,0,0,1.761700,0.006025,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
74,6.884356,2000-01-03T08:50:00,True,5000000,0,0,0,older_sister,Navigating,False,3.718543,5.859270,(4:9),4,12,,0,0,0,1.805392,0.006025,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
74,6.884433,2000-01-03T08:50:00,True,5000000,0,0,0,player,Navigating,False,1.614792,3.029619,(8:4),4,9,,0,0,0,1.805392,0.006025,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
76,6.994381,2000-01-03T08:50:00,True,5000000,0,0,0,father,Navigating,False,-5.397220,5.745835,(4:5),3,8,,0,0,0,1.916186,0.004505,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
76,6.994471,2000-01-03T08:50:00,True,5000000,0,0,0,mother,Navigating,False,0.991857,7.059628,(8:11),6,7,,0,0,0,1.872494,0.004505,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
76,6.994547,2000-01-03T08:50:00,True,5000000,0,0,0,older_sister,Navigating,False,3.619446,5.809721,(4:9),4,12,,0,0,0,1.916186,0.004505,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
76,6.994624,2000-01-03T08:50:00,True,5000000,0,0,0,player,Navigating,False,1.713889,3.079167,(8:4),4,9,,0,0,0,1.916186,0.004505,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
78,7.100904,2000-01-03T08:50:00,True,5000000,0,0,0,father,Navigating,False,-5.299882,5.794504,(4:5),3,8,,0,0,0,2.025013,0.003215,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
78,7.100993,2000-01-03T08:50:00,True,5000000,0,0,0,mother,Navigating,False,0.894519,7.108297,(8:11),6,7,,0,0,0,1.981321,0.003215,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
