seconds,clock,member,playerControlled,phase,cell,x,y,destination,stuck,reservationBlocker,movementBlocker,intent,location,interaction,status,pathIndex,pathLength,seat,interactionPhase,termination,staticHere,ready,shopOpen,egressBlocker,egressBlockedAttempts
7.102480,2000-01-03T08:50:00,player,True,Navigating,"(4,2)",1.998759,3.221602,"(8,4)",0.000000,"","","empty-office-wander:player:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,9,,None,None,True,True,False,"",0
7.312946,2000-01-03T08:50:00,father,False,Navigating,"(3,9)",-5.027534,5.930676,"(4,5)",0.000000,"","","empty-office-wander:father:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,8,,None,None,True,True,False,"",0
7.313059,2000-01-03T08:50:00,mother,False,Navigating,"(8,7)",0.622170,7.244471,"(8,11)",0.000000,"","","empty-office-wander:mother:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",6,7,,None,None,True,True,False,"",0
7.313142,2000-01-03T08:50:00,older_sister,False,Navigating,"(8,4)",3.249758,5.624880,"(4,9)",0.000000,"","","empty-office-wander:older_sister:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,12,,None,None,True,True,False,"",0
7.313218,2000-01-03T08:50:00,player,True,Navigating,"(4,2)",2.083576,3.264011,"(8,4)",0.000000,"","","empty-office-wander:player:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,9,,None,None,True,True,False,"",0
7.442404,2000-01-03T08:50:00,father,False,Navigating,"(4,9)",-4.824500,6.032195,"(4,5)",0.000000,"","","empty-office-wander:father:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,8,,None,None,True,True,False,"",0
7.442521,2000-01-03T08:50:00,mother,False,Navigating,"(8,8)",0.419134,7.345989,"(8,11)",0.000000,"","","empty-office-wander:mother:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",6,7,,None,None,True,True,False,"",0
7.442604,2000-01-03T08:50:00,older_sister,False,Navigating,"(7,4)",3.046722,5.523362,"(4,9)",0.000000,"","","empty-office-wander:older_sister:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,12,,None,None,True,True,False,"",0
7.442680,2000-01-03T08:50:00,player,True,Navigating,"(5,2)",2.286612,3.365528,"(8,4)",0.000000,"","","empty-office-wander:player:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,9,,None,None,True,True,False,"",0
7.552088,2000-01-03T08:50:00,father,False,Navigating,"(4,9)",-4.707969,6.090460,"(4,5)",0.000000,"","","empty-office-wander:father:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,8,,None,None,True,True,False,"",0
7.552212,2000-01-03T08:50:00,mother,False,Navigating,"(8,8)",0.302603,7.404254,"(8,11)",0.000000,"","","empty-office-wander:mother:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",6,7,,None,None,True,True,False,"",0
7.552295,2000-01-03T08:50:00,older_sister,False,Navigating,"(7,4)",2.930192,5.465096,"(4,9)",0.000000,"","","empty-office-wander:older_sister:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,12,,None,None,True,True,False,"",0
7.552370,2000-01-03T08:50:00,player,True,Navigating,"(5,2)",2.403143,3.423794,"(8,4)",0.000000,"","","empty-office-wander:player:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,9,,None,None,True,True,False,"",0
7.655428,2000-01-03T08:50:00,father,False,Navigating,"(4,9)",-4.614222,6.137333,"(4,5)",0.000000,"","","empty-office-wander:father:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,8,,None,None,True,True,False,"",0
7.655554,2000-01-03T08:50:00,mother,False,Navigating,"(8,8)",0.208857,7.451127,"(8,11)",0.000000,"","","empty-office-wander:mother:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",6,7,,None,None,True,True,False,"",0
7.655635,2000-01-03T08:50:00,older_sister,False,Navigating,"(7,4)",2.836445,5.418223,"(4,9)",0.000000,"","","empty-office-wander:older_sister:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,12,,None,None,True,True,False,"",0
7.655712,2000-01-03T08:50:00,player,True,Navigating,"(5,2)",2.496889,3.470667,"(8,4)",0.000000,"","","empty-office-wander:player:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,9,,None,None,True,True,False,"",0
7.774033,2000-01-03T08:50:00,father,False,Navigating,"(4,9)",-4.507339,6.190775,"(4,5)",0.000000,"","","empty-office-wander:father:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,8,,None,None,True,True,False,"",0
7.774152,2000-01-03T08:50:00,mother,False,Navigating,"(8,8)",0.101974,7.504569,"(8,11)",0.000000,"","","empty-office-wander:mother:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",6,7,,None,None,True,True,False,"",0
7.774239,2000-01-03T08:50:00,older_sister,False,Navigating,"(7,4)",2.729562,5.364781,"(4,9)",0.000000,"","","empty-office-wander:older_sister:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,12,,None,None,True,True,False,"",0
7.774318,2000-01-03T08:50:00,player,True,Navigating,"(5,2)",2.603772,3.524108,"(8,4)",0.000000,"","","empty-office-wander:player:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,9,,None,None,True,True,False,"",0
7.895290,2000-01-03T08:50:00,father,False,Navigating,"(4,9)",-4.398862,6.199431,"(4,5)",0.000000,"","","empty-office-wander:father:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",7,8,,None,None,True,True,False,"",0
7.895422,2000-01-03T08:50:00,mother,False,Navigating,"(8,8)",-0.004329,7.557720,"(8,11)",0.000000,"","","empty-office-wander:mother:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",6,7,,None,None,True,True,False,"",0
